Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_BC,Chrome 70.0.3538.110,,2018-12-03 09:41:06,2018-12-03 09:41:34,27.581s,FAILED
,,,,,,
Test Cases/Backoffice/create_match/create_match_loop_with_open_match,Chrome 70.0.3538.110,,2018-12-03 09:41:07,2018-12-03 09:41:33,26.166s,FAILED
mj.loginBackoffice.login(),Chrome 70.0.3538.110,,2018-12-03 09:41:08,2018-12-03 09:41:29,21.619s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 70.0.3538.110,,2018-12-03 09:41:29,2018-12-03 09:41:29,0.179s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-03 09:41:29,2018-12-03 09:41:31,1.048s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 70.0.3538.110,,2018-12-03 09:41:31,2018-12-03 09:41:33,2.227s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 70.0.3538.110,,2018-12-03 09:41:33,2018-12-03 09:41:33,0.141s,FAILED
