Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_SMC,Chrome 70.0.3538.110,,2018-12-07 11:35:25,2018-12-07 11:38:31,3m - 5.673s,PASSED
,,,,,,
Test Cases/Backoffice/create_match/create_match_loop_with_open_match,Chrome 70.0.3538.110,,2018-12-07 11:35:26,2018-12-07 11:38:30,3m - 4.101s,PASSED
mj.loginBackoffice.login(),Chrome 70.0.3538.110,,2018-12-07 11:35:27,2018-12-07 11:35:36,8.986s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 70.0.3538.110,,2018-12-07 11:35:36,2018-12-07 11:35:36,0.212s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:36,2018-12-07 11:35:37,1.044s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 70.0.3538.110,,2018-12-07 11:35:37,2018-12-07 11:35:37,0.145s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 70.0.3538.110,,2018-12-07 11:35:37,2018-12-07 11:35:40,2.189s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:40,2018-12-07 11:35:41,1.004s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 70.0.3538.110,,2018-12-07 11:35:41,2018-12-07 11:35:41,0.079s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 70.0.3538.110,,2018-12-07 11:35:41,2018-12-07 11:35:41,0.227s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:41,2018-12-07 11:35:42,1.003s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 70.0.3538.110,,2018-12-07 11:35:42,2018-12-07 11:35:42,0.272s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 70.0.3538.110,,2018-12-07 11:35:42,2018-12-07 11:35:43,0.895s,PASSED
"sendKeys(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Keys.chord(ENTER))",Chrome 70.0.3538.110,,2018-12-07 11:35:43,2018-12-07 11:35:43,0.150s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_name""), Meron_Name)",Chrome 70.0.3538.110,,2018-12-07 11:35:43,2018-12-07 11:35:44,0.337s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_farm""), Meron_Farm)",Chrome 70.0.3538.110,,2018-12-07 11:35:44,2018-12-07 11:35:44,0.373s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_breed""), Meron_Breed)",Chrome 70.0.3538.110,,2018-12-07 11:35:44,2018-12-07 11:35:44,0.438s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_weight""), Meron_Weight)",Chrome 70.0.3538.110,,2018-12-07 11:35:44,2018-12-07 11:35:45,0.398s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_name""), Wala_Name)",Chrome 70.0.3538.110,,2018-12-07 11:35:45,2018-12-07 11:35:45,0.305s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_farm""), Wala_Farm)",Chrome 70.0.3538.110,,2018-12-07 11:35:45,2018-12-07 11:35:45,0.363s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_breed""), Wala_Breed)",Chrome 70.0.3538.110,,2018-12-07 11:35:45,2018-12-07 11:35:46,0.371s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_weight""), Wala_Weight)",Chrome 70.0.3538.110,,2018-12-07 11:35:46,2018-12-07 11:35:46,0.393s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/input_submit_match""))",Chrome 70.0.3538.110,,2018-12-07 11:35:46,2018-12-07 11:35:48,2.091s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_link_match""))",Chrome 70.0.3538.110,,2018-12-07 11:35:48,2018-12-07 11:35:49,0.331s,PASSED
switchToWindowIndex(1),Chrome 70.0.3538.110,,2018-12-07 11:35:49,2018-12-07 11:35:49,0.057s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:49,2018-12-07 11:35:50,1.004s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/open_match/button_open_match""))",Chrome 70.0.3538.110,,2018-12-07 11:35:50,2018-12-07 11:35:51,1.271s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:51,2018-12-07 11:35:52,1.004s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/match_mgmt/settlement/button_finished_yes_i_agree""), 1)",Chrome 70.0.3538.110,,2018-12-07 11:35:52,2018-12-07 11:35:52,0.093s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:52,2018-12-07 11:35:53,1.003s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/settlement/button_finished_yes_i_agree""))",Chrome 70.0.3538.110,,2018-12-07 11:35:53,2018-12-07 11:35:53,0.200s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-07 11:35:53,2018-12-07 11:35:55,2.004s,PASSED
closeWindowIndex(1),Chrome 70.0.3538.110,,2018-12-07 11:35:55,2018-12-07 11:35:55,0.134s,PASSED
switchToWindowIndex(0),Chrome 70.0.3538.110,,2018-12-07 11:35:55,2018-12-07 11:35:55,0.044s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 70.0.3538.110,,2018-12-07 11:35:55,2018-12-07 11:35:55,0.055s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-07 11:35:55,2018-12-07 11:35:56,1.003s,PASSED
"for ([loop = 1, loop <= 19, (loop++)])",Chrome 70.0.3538.110,,2018-12-07 11:35:56,2018-12-07 11:38:30,2m - 33.471s,PASSED
