Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_MC,Chrome 71.0.3578.98,,2018-12-14 10:38:55,2018-12-14 10:44:22,5m - 26.578s,PASSED
,,,,,,
Test Cases/DEV/Backoffice/create_match/create_match_loop_with_open_match,Chrome 71.0.3578.98,,2018-12-14 10:38:56,2018-12-14 10:44:21,5m - 25.202s,PASSED
mj.loginBackofficeDev.login(),Chrome 71.0.3578.98,,2018-12-14 10:38:57,2018-12-14 10:39:05,8.943s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 71.0.3578.98,,2018-12-14 10:39:05,2018-12-14 10:39:06,0.105s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:06,2018-12-14 10:39:07,1.041s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 71.0.3578.98,,2018-12-14 10:39:07,2018-12-14 10:39:07,0.094s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 71.0.3578.98,,2018-12-14 10:39:07,2018-12-14 10:39:15,8.619s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:15,2018-12-14 10:39:16,1.002s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 71.0.3578.98,,2018-12-14 10:39:16,2018-12-14 10:39:16,0.107s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 71.0.3578.98,,2018-12-14 10:39:16,2018-12-14 10:39:17,0.295s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:17,2018-12-14 10:39:18,1.004s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 71.0.3578.98,,2018-12-14 10:39:18,2018-12-14 10:39:18,0.325s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 71.0.3578.98,,2018-12-14 10:39:18,2018-12-14 10:39:20,1.731s,PASSED
"sendKeys(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2018-12-14 10:39:20,2018-12-14 10:39:20,0.186s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_name""), Meron_Name)",Chrome 71.0.3578.98,,2018-12-14 10:39:20,2018-12-14 10:39:20,0.380s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_farm""), Meron_Farm)",Chrome 71.0.3578.98,,2018-12-14 10:39:20,2018-12-14 10:39:21,0.461s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_breed""), Meron_Breed)",Chrome 71.0.3578.98,,2018-12-14 10:39:21,2018-12-14 10:39:21,0.440s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_weight""), Meron_Weight)",Chrome 71.0.3578.98,,2018-12-14 10:39:21,2018-12-14 10:39:22,0.463s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_name""), Wala_Name)",Chrome 71.0.3578.98,,2018-12-14 10:39:22,2018-12-14 10:39:22,0.368s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_farm""), Wala_Farm)",Chrome 71.0.3578.98,,2018-12-14 10:39:22,2018-12-14 10:39:23,0.543s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_breed""), Wala_Breed)",Chrome 71.0.3578.98,,2018-12-14 10:39:23,2018-12-14 10:39:23,0.450s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_weight""), Wala_Weight)",Chrome 71.0.3578.98,,2018-12-14 10:39:23,2018-12-14 10:39:24,0.468s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/input_submit_match""))",Chrome 71.0.3578.98,,2018-12-14 10:39:24,2018-12-14 10:39:33,9.342s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_link_match""))",Chrome 71.0.3578.98,,2018-12-14 10:39:33,2018-12-14 10:39:34,0.871s,PASSED
switchToWindowIndex(1),Chrome 71.0.3578.98,,2018-12-14 10:39:34,2018-12-14 10:39:34,0.039s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:34,2018-12-14 10:39:35,1.003s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/open_match/button_open_match""))",Chrome 71.0.3578.98,,2018-12-14 10:39:35,2018-12-14 10:39:36,1.306s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:36,2018-12-14 10:39:37,1.003s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/match_mgmt/settlement/button_finished_yes_i_agree""), 1)",Chrome 71.0.3578.98,,2018-12-14 10:39:37,2018-12-14 10:39:37,0.097s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:37,2018-12-14 10:39:38,1.003s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/settlement/button_finished_yes_i_agree""))",Chrome 71.0.3578.98,,2018-12-14 10:39:38,2018-12-14 10:39:38,0.187s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-14 10:39:38,2018-12-14 10:39:40,2.004s,PASSED
closeWindowIndex(1),Chrome 71.0.3578.98,,2018-12-14 10:39:40,2018-12-14 10:39:41,0.094s,PASSED
switchToWindowIndex(0),Chrome 71.0.3578.98,,2018-12-14 10:39:41,2018-12-14 10:39:41,0.033s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 71.0.3578.98,,2018-12-14 10:39:41,2018-12-14 10:39:41,0.103s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-14 10:39:41,2018-12-14 10:39:42,1.004s,PASSED
"for ([loop = 1, loop <= 19, (loop++)])",Chrome 71.0.3578.98,,2018-12-14 10:39:42,2018-12-14 10:44:21,4m - 39.228s,PASSED
