Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_CCAC,Chrome 70.0.3538.110,,2018-12-10 11:35:22,2018-12-10 11:40:40,5m - 18.644s,PASSED
,,,,,,
Test Cases/DEV/Backoffice/create_match/create_match_loop_with_open_match,Chrome 70.0.3538.110,,2018-12-10 11:35:22,2018-12-10 11:40:39,5m - 17.362s,PASSED
mj.loginBackofficeDev.login(),Chrome 70.0.3538.110,,2018-12-10 11:35:23,2018-12-10 11:35:32,8.568s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 70.0.3538.110,,2018-12-10 11:35:32,2018-12-10 11:35:32,0.211s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-10 11:35:32,2018-12-10 11:35:33,1.047s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 70.0.3538.110,,2018-12-10 11:35:33,2018-12-10 11:35:33,0.128s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 70.0.3538.110,,2018-12-10 11:35:33,2018-12-10 11:35:39,6.232s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-10 11:35:39,2018-12-10 11:35:40,1.003s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 70.0.3538.110,,2018-12-10 11:35:40,2018-12-10 11:35:40,0.090s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 70.0.3538.110,,2018-12-10 11:35:40,2018-12-10 11:35:41,0.300s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-10 11:35:41,2018-12-10 11:35:42,1.003s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 70.0.3538.110,,2018-12-10 11:35:42,2018-12-10 11:35:42,0.307s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 70.0.3538.110,,2018-12-10 11:35:42,2018-12-10 11:35:46,3.484s,PASSED
"sendKeys(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Keys.chord(ENTER))",Chrome 70.0.3538.110,,2018-12-10 11:35:46,2018-12-10 11:35:46,0.178s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_name""), Meron_Name)",Chrome 70.0.3538.110,,2018-12-10 11:35:46,2018-12-10 11:35:46,0.402s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_farm""), Meron_Farm)",Chrome 70.0.3538.110,,2018-12-10 11:35:46,2018-12-10 11:35:47,0.451s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_breed""), Meron_Breed)",Chrome 70.0.3538.110,,2018-12-10 11:35:47,2018-12-10 11:35:47,0.468s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_weight""), Meron_Weight)",Chrome 70.0.3538.110,,2018-12-10 11:35:47,2018-12-10 11:35:48,0.496s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_name""), Wala_Name)",Chrome 70.0.3538.110,,2018-12-10 11:35:48,2018-12-10 11:35:48,0.335s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_farm""), Wala_Farm)",Chrome 70.0.3538.110,,2018-12-10 11:35:48,2018-12-10 11:35:48,0.498s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_breed""), Wala_Breed)",Chrome 70.0.3538.110,,2018-12-10 11:35:48,2018-12-10 11:35:49,0.460s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/wala_details/input_wala_weight""), Wala_Weight)",Chrome 70.0.3538.110,,2018-12-10 11:35:49,2018-12-10 11:35:49,0.455s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/input_submit_match""))",Chrome 70.0.3538.110,,2018-12-10 11:35:49,2018-12-10 11:35:58,8.628s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_link_match""))",Chrome 70.0.3538.110,,2018-12-10 11:35:58,2018-12-10 11:35:59,0.753s,PASSED
switchToWindowIndex(1),Chrome 70.0.3538.110,,2018-12-10 11:35:59,2018-12-10 11:35:59,0.045s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-10 11:35:59,2018-12-10 11:36:00,1.005s,PASSED
