Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_PC,Chrome 70.0.3538.110,,2018-12-04 13:05:20,2018-12-04 13:36:06,30m - 46.227s,PASSED
,,,,,,
Test Cases/Backoffice/create_match/create_match_loop_with_open_match,Chrome 70.0.3538.110,,2018-12-04 13:05:20,2018-12-04 13:36:05,30m - 44.660s,PASSED
mj.loginBackoffice.login(),Chrome 70.0.3538.110,,2018-12-04 13:05:21,2018-12-04 13:05:30,8.959s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 70.0.3538.110,,2018-12-04 13:05:30,2018-12-04 13:05:30,0.242s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 13:05:30,2018-12-04 13:05:31,1.045s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 70.0.3538.110,,2018-12-04 13:05:31,2018-12-04 13:05:31,0.152s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 70.0.3538.110,,2018-12-04 13:05:31,2018-12-04 13:05:36,4.140s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 13:05:36,2018-12-04 13:05:37,1.005s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 70.0.3538.110,,2018-12-04 13:05:37,2018-12-04 13:05:37,0.101s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 70.0.3538.110,,2018-12-04 13:05:37,2018-12-04 13:05:37,0.279s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 13:05:37,2018-12-04 13:05:38,1.004s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 70.0.3538.110,,2018-12-04 13:05:38,2018-12-04 13:05:38,0.303s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 70.0.3538.110,,2018-12-04 13:05:38,2018-12-04 13:05:40,1.951s,PASSED
"sendKeys(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Keys.chord(ENTER))",Chrome 70.0.3538.110,,2018-12-04 13:05:40,2018-12-04 13:05:40,0.178s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_name""), Meron_Name)",Chrome 70.0.3538.110,,2018-12-04 13:05:40,2018-12-04 13:05:41,0.361s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_farm""), Meron_Farm)",Chrome 70.0.3538.110,,2018-12-04 13:05:41,2018-12-04 13:05:41,0.407s,PASSED
