Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_DRC,Chrome 71.0.3578.98,,2018-12-26 08:57:10,2018-12-26 08:57:38,28.112s,FAILED
,,,,,,
Test Cases/DEV/Backoffice/create_match/create_match_loop_with_open_match,Chrome 71.0.3578.98,,2018-12-26 08:57:10,2018-12-26 08:57:37,26.904s,FAILED
mj.loginBackofficeDev.login(),Chrome 71.0.3578.98,,2018-12-26 08:57:11,2018-12-26 08:57:19,8.442s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 71.0.3578.98,,2018-12-26 08:57:19,2018-12-26 08:57:20,0.240s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-26 08:57:20,2018-12-26 08:57:21,1.059s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 71.0.3578.98,,2018-12-26 08:57:21,2018-12-26 08:57:21,0.136s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 71.0.3578.98,,2018-12-26 08:57:21,2018-12-26 08:57:23,1.805s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-26 08:57:23,2018-12-26 08:57:24,1.006s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 71.0.3578.98,,2018-12-26 08:57:24,2018-12-26 08:57:24,0.070s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 71.0.3578.98,,2018-12-26 08:57:24,2018-12-26 08:57:24,0.188s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-26 08:57:24,2018-12-26 08:57:25,1.002s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 71.0.3578.98,,2018-12-26 08:57:25,2018-12-26 08:57:25,0.129s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 71.0.3578.98,,2018-12-26 08:57:25,2018-12-26 08:57:26,0.863s,PASSED
"sendKeys(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2018-12-26 08:57:26,2018-12-26 08:57:26,0.134s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_name""), Meron_Name)",Chrome 71.0.3578.98,,2018-12-26 08:57:26,2018-12-26 08:57:26,0.323s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/meron_details/input_meron_farm""), Meron_Farm)",Chrome 71.0.3578.98,,2018-12-26 08:57:26,2018-12-26 08:57:37,10.496s,FAILED
