Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
match_SJC,Chrome 70.0.3538.110,,2018-12-04 14:37:01,2018-12-04 14:56:10,19m - 8.607s,FAILED
,,,,,,
Test Cases/Backoffice/create_match/create_match_loop_with_open_match,Chrome 70.0.3538.110,,2018-12-04 14:37:02,2018-12-04 14:56:09,19m - 7.219s,FAILED
mj.loginBackoffice.login(),Chrome 70.0.3538.110,,2018-12-04 14:37:02,2018-12-04 14:37:11,8.414s,PASSED
"mouseOver(findTestObject(""Backoffice/headers/span_betting""))",Chrome 70.0.3538.110,,2018-12-04 14:37:11,2018-12-04 14:37:11,0.196s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 14:37:11,2018-12-04 14:37:12,1.042s,PASSED
"waitForElementVisible(findTestObject(""Backoffice/headers/span_match""), 2)",Chrome 70.0.3538.110,,2018-12-04 14:37:12,2018-12-04 14:37:12,0.126s,PASSED
"click(findTestObject(""Backoffice/headers/span_match""))",Chrome 70.0.3538.110,,2018-12-04 14:37:12,2018-12-04 14:37:16,4.162s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 14:37:16,2018-12-04 14:37:17,1.005s,PASSED
"verifyElementPresent(findTestObject(""Backoffice/match_mgmt/button_create_match""), 2)",Chrome 70.0.3538.110,,2018-12-04 14:37:17,2018-12-04 14:37:17,0.118s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/button_create_match""))",Chrome 70.0.3538.110,,2018-12-04 14:37:17,2018-12-04 14:37:18,0.353s,PASSED
delay(1),Chrome 70.0.3538.110,,2018-12-04 14:37:18,2018-12-04 14:37:19,1.004s,PASSED
"click(findTestObject(""Backoffice/match_mgmt/span_select_arena_name""))",Chrome 70.0.3538.110,,2018-12-04 14:37:19,2018-12-04 14:37:19,0.195s,PASSED
"setText(findTestObject(""Backoffice/match_mgmt/input__select2-search__arena_name""), Arena_Acronym)",Chrome 70.0.3538.110,,2018-12-04 14:37:19,2018-12-04 14:37:20,1.614s,PASSED
